spatial_level,spatial_group,metric_group,metric,comparison_type,comparison_period,pre_bloom_mean_fished,pre_bloom_mean_no_take,pre_bloom_mean_overall,comparison_mean_fished,comparison_mean_no_take,comparison_mean_overall,change_fished,change_no_take,change_overall
location,Sponge Gardens,total_abundance,M2 invertebrate total abundance,period_split,Bloom 2026-02,10.758333333333333,26.46323529411765,19.1015625,15.791666666666666,14.9375,15.45,46.78543764523627,-43.553764934704084,-19.116564417177912
location,Upper GSV,b20,M1 fish B20 biomass,period,Bloom,0.27614548846149806,NA,0.27614548846149806,2.709451595008398,NA,2.709451595008398,881.1681552733992,NA,881.1681552733992
location,Upper GSV,b20,M1 fish B20 biomass,period_split,Bloom 2025-11,0.27614548846149806,NA,0.27614548846149806,2.709451595008398,NA,2.709451595008398,881.1681552733992,NA,881.1681552733992
location,Upper GSV,b20,M2 fish B20 biomass,period,Bloom,0.009597465805130382,NA,0.009597465805130382,0,NA,0,-100,NA,-100
location,Upper GSV,b20,M2 fish B20 biomass,period_split,Bloom 2025-11,0.009597465805130382,NA,0.009597465805130382,0,NA,0,-100,NA,-100
location,Upper GSV,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period,Bloom,2.8402777777777777,NA,2.8402777777777777,2.025,NA,2.025,-28.704156479217602,NA,-28.704156479217602
location,Upper GSV,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period_split,Bloom 2025-11,2.8402777777777777,NA,2.8402777777777777,2.025,NA,2.025,-28.704156479217602,NA,-28.704156479217602
location,Upper GSV,invert_phylum_abundance,M2 invertebrate Chordata abundance,period,Bloom,0,NA,0,0,NA,0,NA,NA,NA
location,Upper GSV,invert_phylum_abundance,M2 invertebrate Chordata abundance,period_split,Bloom 2025-11,0,NA,0,0,NA,0,NA,NA,NA
location,Upper GSV,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period,Bloom,0.04861111111111111,NA,0.04861111111111111,0,NA,0,-100,NA,-100
location,Upper GSV,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period_split,Bloom 2025-11,0.04861111111111111,NA,0.04861111111111111,0,NA,0,-100,NA,-100
location,Upper GSV,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period,Bloom,3.625,NA,3.625,0.025,NA,0.025,-99.3103448275862,NA,-99.3103448275862
location,Upper GSV,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period_split,Bloom 2025-11,3.625,NA,3.625,0.025,NA,0.025,-99.3103448275862,NA,-99.3103448275862
location,Upper GSV,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period,Bloom,4.638888888888889,NA,4.638888888888889,3.525,NA,3.525,-24.0119760479042,NA,-24.0119760479042
location,Upper GSV,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period_split,Bloom 2025-11,4.638888888888889,NA,4.638888888888889,3.525,NA,3.525,-24.0119760479042,NA,-24.0119760479042
location,Upper GSV,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period,Bloom,0,NA,0,0,NA,0,NA,NA,NA
location,Upper GSV,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period_split,Bloom 2025-11,0,NA,0,0,NA,0,NA,NA,NA
location,Upper GSV,shannon_diversity,M1 fish Shannon diversity,period,Bloom,0.624151370878541,NA,0.624151370878541,0.18494574456608281,NA,0.18494574456608281,-70.36844695129685,NA,-70.36844695129685
location,Upper GSV,shannon_diversity,M1 fish Shannon diversity,period_split,Bloom 2025-11,0.624151370878541,NA,0.624151370878541,0.18494574456608281,NA,0.18494574456608281,-70.36844695129685,NA,-70.36844695129685
location,Upper GSV,shannon_diversity,M2 fish Shannon diversity,period,Bloom,0.36692815139617796,NA,0.36692815139617796,0,NA,0,-100,NA,-100
location,Upper GSV,shannon_diversity,M2 fish Shannon diversity,period_split,Bloom 2025-11,0.36692815139617796,NA,0.36692815139617796,0,NA,0,-100,NA,-100
location,Upper GSV,shannon_diversity,M2 invertebrate Shannon diversity,period,Bloom,1.3418477684213994,NA,1.3418477684213994,0.49254922335312357,NA,0.49254922335312357,-63.29321142497579,NA,-63.29321142497579
location,Upper GSV,shannon_diversity,M2 invertebrate Shannon diversity,period_split,Bloom 2025-11,1.3418477684213994,NA,1.3418477684213994,0.49254922335312357,NA,0.49254922335312357,-63.29321142497579,NA,-63.29321142497579
location,Upper GSV,species_richness,M1 fish species richness,period,Bloom,3.0277777777777777,NA,3.0277777777777777,0.925,NA,0.925,-69.44954128440367,NA,-69.44954128440367
location,Upper GSV,species_richness,M1 fish species richness,period_split,Bloom 2025-11,3.0277777777777777,NA,3.0277777777777777,0.925,NA,0.925,-69.44954128440367,NA,-69.44954128440367
location,Upper GSV,species_richness,M2 fish species richness,period,Bloom,1.5972222222222223,NA,1.5972222222222223,0.375,NA,0.375,-76.52173913043478,NA,-76.52173913043478
location,Upper GSV,species_richness,M2 fish species richness,period_split,Bloom 2025-11,1.5972222222222223,NA,1.5972222222222223,0.375,NA,0.375,-76.52173913043478,NA,-76.52173913043478
location,Upper GSV,species_richness,M2 invertebrate species richness,period,Bloom,5.090277777777778,NA,5.090277777777778,2.1,NA,2.1,-58.74488403819918,NA,-58.74488403819918
location,Upper GSV,species_richness,M2 invertebrate species richness,period_split,Bloom 2025-11,5.090277777777778,NA,5.090277777777778,2.1,NA,2.1,-58.74488403819918,NA,-58.74488403819918
location,Upper GSV,total_abundance,M1 fish total abundance,period,Bloom,38.00694444444444,NA,38.00694444444444,5.6,NA,5.6,-85.26585053900969,NA,-85.26585053900969
location,Upper GSV,total_abundance,M1 fish total abundance,period_split,Bloom 2025-11,38.00694444444444,NA,38.00694444444444,5.6,NA,5.6,-85.26585053900969,NA,-85.26585053900969
location,Upper GSV,total_abundance,M2 fish total abundance,period,Bloom,5.354166666666667,NA,5.354166666666667,0.775,NA,0.775,-85.52529182879377,NA,-85.52529182879377
location,Upper GSV,total_abundance,M2 fish total abundance,period_split,Bloom 2025-11,5.354166666666667,NA,5.354166666666667,0.775,NA,0.775,-85.52529182879377,NA,-85.52529182879377
location,Upper GSV,total_abundance,M2 invertebrate total abundance,period,Bloom,11.152777777777779,NA,11.152777777777779,5.575,NA,5.575,-50.012453300124534,NA,-50.012453300124534
location,Upper GSV,total_abundance,M2 invertebrate total abundance,period_split,Bloom 2025-11,11.152777777777779,NA,11.152777777777779,5.575,NA,5.575,-50.012453300124534,NA,-50.012453300124534
region,Adelaide Metro,b20,M1 fish B20 biomass,period,Bloom,2.121584962863256,10.17840585333757,4.5786296315894655,0.44396209503111017,13.705041320961765,6.564460199306797,-79.07403649618885,34.64821032330704,43.371723146516075
region,Adelaide Metro,b20,M1 fish B20 biomass,period_split,Bloom 2025-11,2.121584962863256,10.17840585333757,4.5786296315894655,0.34733782011847103,8.963727926124232,2.5014353466199113,-83.6283803760699,-11.93387201017373,-45.367161183737394
region,Adelaide Metro,b20,M1 fish B20 biomass,period_split,Bloom 2026-01,2.121584962863256,10.17840585333757,4.5786296315894655,0.5164303012155895,14.653303999929271,8.37024902272319,-75.65827858627807,43.964626790003194,82.81122729329536
region,Adelaide Metro,b20,M2 fish B20 biomass,period,Bloom,0.12414155467164993,0.13985192915539188,0.12896688397737066,0,0.005064570390179463,0.0023374940262366754,-100,-96.37861957231055,-98.18752384011478
region,Adelaide Metro,b20,M2 fish B20 biomass,period_split,Bloom 2025-11,0.12414155467164993,0.13985192915539188,0.12896688397737066,0,0,0,-100,-100,-100
region,Adelaide Metro,b20,M2 fish B20 biomass,period_split,Bloom 2026-01,0.12414155467164993,0.13985192915539188,0.12896688397737066,0,0.0060774844682153556,0.003376380260119642,-100,-95.65434348677267,-97.38197888016579
region,Adelaide Metro,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period,Bloom,3.3596938775510203,3.8430232558139537,3.50709219858156,3.7857142857142856,3.875,3.826923076923077,12.68033409263478,0.8320726172465811,9.119545772730817
region,Adelaide Metro,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period_split,Bloom 2025-11,3.3596938775510203,3.8430232558139537,3.50709219858156,5.291666666666667,7,5.71875,57.5044292584156,82.1482602118003,63.062436804853405
region,Adelaide Metro,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period_split,Bloom 2026-01,3.3596938775510203,3.8430232558139537,3.50709219858156,2.65625,3.25,2.986111111111111,-20.937737281700834,-15.431164901664147,-14.85507246376811
region,Adelaide Metro,invert_phylum_abundance,M2 invertebrate Chordata abundance,period,Bloom,0,0,0,0,0,0,NA,NA,NA
region,Adelaide Metro,invert_phylum_abundance,M2 invertebrate Chordata abundance,period_split,Bloom 2025-11,0,0,0,0,0,0,NA,NA,NA
region,Adelaide Metro,invert_phylum_abundance,M2 invertebrate Chordata abundance,period_split,Bloom 2026-01,0,0,0,0,0,0,NA,NA,NA
region,Adelaide Metro,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period,Bloom,0,0,0,0,0,0,NA,NA,NA
region,Adelaide Metro,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period_split,Bloom 2025-11,0,0,0,0,0,0,NA,NA,NA
region,Adelaide Metro,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period_split,Bloom 2026-01,0,0,0,0,0,0,NA,NA,NA
region,Adelaide Metro,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period,Bloom,30.153061224489797,8.563953488372093,23.569148936170212,0.4642857142857143,1.3125,0.8557692307692307,-98.46023688663283,-84.67413441955193,-96.36911271982362
region,Adelaide Metro,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period_split,Bloom 2025-11,30.153061224489797,8.563953488372093,23.569148936170212,0.5416666666666666,0,0.40625,-98.20360970107163,-100,-98.27634845407357
region,Adelaide Metro,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period_split,Bloom 2026-01,30.153061224489797,8.563953488372093,23.569148936170212,0.40625,1.575,1.0555555555555556,-98.65270727580372,-81.60896130346232,-95.5214523934903
region,Adelaide Metro,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period,Bloom,37.951530612244895,72.31976744186046,48.43262411347518,2.6607142857142856,3.0416666666666665,2.8365384615384617,-92.98917792565706,-95.79414208001715,-94.14333104295031
region,Adelaide Metro,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period_split,Bloom 2025-11,37.951530612244895,72.31976744186046,48.43262411347518,2.3333333333333335,3.375,2.59375,-93.8518070399498,-95.33322614358067,-94.64462219944355
region,Adelaide Metro,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period_split,Bloom 2026-01,37.951530612244895,72.31976744186046,48.43262411347518,2.90625,2.975,2.9444444444444446,-92.34220608993749,-95.88632526730444,-93.92053497339776
region,Adelaide Metro,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period,Bloom,0,0.005813953488372093,0.0017730496453900709,0,0,0,NA,-100,-100
region,Adelaide Metro,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period_split,Bloom 2025-11,0,0.005813953488372093,0.0017730496453900709,0,0,0,NA,-100,-100
region,Adelaide Metro,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period_split,Bloom 2026-01,0,0.005813953488372093,0.0017730496453900709,0,0,0,NA,-100,-100
region,Adelaide Metro,shannon_diversity,M1 fish Shannon diversity,period,Bloom,0.9103607297516199,1.071819989126792,0.9596000783553958,0.5795306578237037,1.188548472429707,0.8606158030264744,-36.340547336458464,10.89067982376531,-10.31515915448496
region,Adelaide Metro,shannon_diversity,M1 fish Shannon diversity,period_split,Bloom 2025-11,0.9103607297516199,1.071819989126792,0.9596000783553958,0.48195183079528225,1.3634317214057283,0.7023218034478937,-47.059246401503216,27.207155607959052,-26.810989360113098
region,Adelaide Metro,shannon_diversity,M1 fish Shannon diversity,period_split,Bloom 2026-01,0.9103607297516199,1.071819989126792,0.9596000783553958,0.6527147780950198,1.1535718226345029,0.930968691728066,-28.301523037674897,7.627384666926545,-2.9836790630946552
region,Adelaide Metro,shannon_diversity,M2 fish Shannon diversity,period,Bloom,0.36834386883307985,0.5019619648739189,0.40938371261705186,0.11259666845297697,0.057762265046662105,0.08728848226544704,-69.43164309760732,-88.49270082422069,-78.67807644142918
region,Adelaide Metro,shannon_diversity,M2 fish Shannon diversity,period_split,Bloom 2025-11,0.36834386883307985,0.5019619648739189,0.40938371261705186,0,0,0,-100,-100,-100
region,Adelaide Metro,shannon_diversity,M2 fish Shannon diversity,period_split,Bloom 2026-01,0.36834386883307985,0.5019619648739189,0.40938371261705186,0.1970441697927097,0.06931471805599453,0.1260833632723124,-46.505375420812825,-86.19124098906482,-69.20166597095326
region,Adelaide Metro,shannon_diversity,M2 invertebrate Shannon diversity,period,Bloom,1.4865742265151312,1.2802838889418957,1.423662988815492,0.8391846034835607,0.9907779795733545,0.9091507770634655,-43.54909505926248,-22.61263395322473,-36.140028629957435
region,Adelaide Metro,shannon_diversity,M2 invertebrate Shannon diversity,period_split,Bloom 2025-11,1.4865742265151312,1.2802838889418957,1.423662988815492,0.7683431090215047,0.9242546853307472,0.8073210030988153,-48.314514316404086,-27.808613908700565,-43.29268868817627
region,Adelaide Metro,shannon_diversity,M2 invertebrate Shannon diversity,period_split,Bloom 2026-01,1.4865742265151312,1.2802838889418957,1.423662988815492,0.8923157243301026,1.004082638421876,0.9544084543810878,-39.97503061640628,-21.573437962129574,-32.961068604082385
region,Adelaide Metro,species_richness,M1 fish species richness,period,Bloom,5.658163265306122,12.104651162790697,7.624113475177305,2.375,6.979166666666667,4.5,-58.02524797114517,-42.343099583733576,-40.97674418604651
region,Adelaide Metro,species_richness,M1 fish species richness,period_split,Bloom 2025-11,5.658163265306122,12.104651162790697,7.624113475177305,2.0416666666666665,5.625,2.9375,-63.916441238352874,-53.53025936599423,-61.47093023255814
region,Adelaide Metro,species_richness,M1 fish species richness,period_split,Bloom 2026-01,5.658163265306122,12.104651162790697,7.624113475177305,2.625,7.25,5.194444444444445,-53.6068530207394,-40.10566762728146,-31.868217054263553
region,Adelaide Metro,species_richness,M2 fish species richness,period,Bloom,1.6881443298969072,2.104651162790698,1.8160714285714286,0.5535714285714286,0.3541666666666667,0.46153846153846156,-67.20828789531079,-83.17219152854511,-74.58588609031086
region,Adelaide Metro,species_richness,M2 fish species richness,period_split,Bloom 2025-11,1.6881443298969072,2.104651162790698,1.8160714285714286,0.16666666666666666,0,0.125,-90.12722646310432,-100,-93.11701081612586
region,Adelaide Metro,species_richness,M2 fish species richness,period_split,Bloom 2026-01,1.6881443298969072,2.104651162790698,1.8160714285714286,0.84375,0.425,0.6111111111111112,-50.01908396946565,-79.80662983425415,-66.34983065661532
region,Adelaide Metro,species_richness,M2 invertebrate species richness,period,Bloom,8.553571428571429,7.703488372093023,8.294326241134751,3,3.5416666666666665,3.25,-64.92693110647181,-54.0251572327044,-60.81658828559213
region,Adelaide Metro,species_richness,M2 invertebrate species richness,period_split,Bloom 2025-11,8.553571428571429,7.703488372093023,8.294326241134751,2.875,3.375,3,-66.38830897703549,-56.18867924528302,-63.83069687900812
region,Adelaide Metro,species_richness,M2 invertebrate species richness,period_split,Bloom 2026-01,8.553571428571429,7.703488372093023,8.294326241134751,3.09375,3.575,3.361111111111111,-63.83089770354906,-53.59245283018868,-59.47698446629614
region,Adelaide Metro,total_abundance,M1 fish total abundance,period,Bloom,101.13265306122449,278.45348837209303,155.20921985815602,5.821428571428571,78.33333333333333,39.28846153846154,-94.24376954898598,-71.86843167550563,-74.68677339247834
region,Adelaide Metro,total_abundance,M1 fish total abundance,period_split,Bloom 2025-11,101.13265306122449,278.45348837209303,155.20921985815602,4.625,17.75,7.90625,-95.42679850670972,-93.62550632647095,-94.90606936416185
region,Adelaide Metro,total_abundance,M1 fish total abundance,period_split,Bloom 2026-01,101.13265306122449,278.45348837209303,155.20921985815602,6.71875,90.45,53.236111111111114,-93.35649783069317,-67.51701674531256,-65.70041962728567
region,Adelaide Metro,total_abundance,M2 fish total abundance,period,Bloom,7.515463917525773,11.430232558139535,8.717857142857143,1.0357142857142858,0.4375,0.7596153846153846,-86.21889084852047,-96.17243133265514,-91.28667317934011
region,Adelaide Metro,total_abundance,M2 fish total abundance,period_split,Bloom 2025-11,7.515463917525773,11.430232558139535,8.717857142857143,0.25,0,0.1875,-96.67352537722908,-100,-97.84924211388775
region,Adelaide Metro,total_abundance,M2 fish total abundance,period_split,Bloom 2026-01,7.515463917525773,11.430232558139535,8.717857142857143,1.625,0.525,1.0138888888888888,-78.37791495198903,-95.40691759918616,-88.36997587509673
region,Adelaide Metro,total_abundance,M2 invertebrate total abundance,period,Bloom,71.46428571428571,84.73255813953489,75.51063829787235,6.910714285714286,8.229166666666666,7.519230769230769,-90.32983508245877,-90.28807007913636,-90.04215705399137
region,Adelaide Metro,total_abundance,M2 invertebrate total abundance,period_split,Bloom 2025-11,71.46428571428571,84.73255813953489,75.51063829787235,8.166666666666666,10.375,8.71875,-88.57238047642845,-87.75559215040482,-88.4536136939983
region,Adelaide Metro,total_abundance,M2 invertebrate total abundance,period_split,Bloom 2026-01,71.46428571428571,84.73255813953489,75.51063829787235,5.96875,7.8,6.986111111111111,-91.64792603698152,-90.79456566488267,-90.74817632509941
region,Eastern Spencer Gulf,b20,M1 fish B20 biomass,period,Bloom,4.160888278596392,NA,4.160888278596392,1.526312818809394,NA,1.526312818809394,-63.31762074312962,NA,-63.31762074312962
region,Eastern Spencer Gulf,b20,M1 fish B20 biomass,period_split,Bloom 2026-03,4.160888278596392,NA,4.160888278596392,1.526312818809394,NA,1.526312818809394,-63.31762074312962,NA,-63.31762074312962
region,Eastern Spencer Gulf,b20,M2 fish B20 biomass,period,Bloom,0.037814864939000166,NA,0.037814864939000166,0,NA,0,-100,NA,-100
region,Eastern Spencer Gulf,b20,M2 fish B20 biomass,period_split,Bloom 2026-03,0.037814864939000166,NA,0.037814864939000166,0,NA,0,-100,NA,-100
region,Eastern Spencer Gulf,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period,Bloom,0.8,NA,0.8,4,NA,4,400,NA,400
region,Eastern Spencer Gulf,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period_split,Bloom 2026-03,0.8,NA,0.8,4,NA,4,400,NA,400
region,Eastern Spencer Gulf,invert_phylum_abundance,M2 invertebrate Chordata abundance,period,Bloom,0,NA,0,0,NA,0,NA,NA,NA
region,Eastern Spencer Gulf,invert_phylum_abundance,M2 invertebrate Chordata abundance,period_split,Bloom 2026-03,0,NA,0,0,NA,0,NA,NA,NA
region,Eastern Spencer Gulf,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period,Bloom,0,NA,0,0,NA,0,NA,NA,NA
region,Eastern Spencer Gulf,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period_split,Bloom 2026-03,0,NA,0,0,NA,0,NA,NA,NA
region,Eastern Spencer Gulf,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period,Bloom,42.06666666666667,NA,42.06666666666667,0.20833333333333334,NA,0.20833333333333334,-99.50475435816165,NA,-99.50475435816165
region,Eastern Spencer Gulf,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period_split,Bloom 2026-03,42.06666666666667,NA,42.06666666666667,0.20833333333333334,NA,0.20833333333333334,-99.50475435816165,NA,-99.50475435816165
region,Eastern Spencer Gulf,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period,Bloom,8.566666666666666,NA,8.566666666666666,3.5,NA,3.5,-59.143968871595334,NA,-59.143968871595334
region,Eastern Spencer Gulf,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period_split,Bloom 2026-03,8.566666666666666,NA,8.566666666666666,3.5,NA,3.5,-59.143968871595334,NA,-59.143968871595334
region,Eastern Spencer Gulf,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period,Bloom,0,NA,0,0,NA,0,NA,NA,NA
region,Eastern Spencer Gulf,invert_phylum_abundance,M2 invertebrate Platyhelminthes abundance,period_split,Bloom 2026-03,0,NA,0,0,NA,0,NA,NA,NA
region,Eastern Spencer Gulf,shannon_diversity,M1 fish Shannon diversity,period,Bloom,1.4192866020094106,NA,1.4192866020094106,0.8020876102139732,NA,0.8020876102139732,-43.48656507583555,NA,-43.48656507583555
region,Eastern Spencer Gulf,shannon_diversity,M1 fish Shannon diversity,period_split,Bloom 2026-03,1.4192866020094106,NA,1.4192866020094106,0.8020876102139732,NA,0.8020876102139732,-43.48656507583555,NA,-43.48656507583555
region,Eastern Spencer Gulf,shannon_diversity,M2 fish Shannon diversity,period,Bloom,0.18984179977469698,NA,0.18984179977469698,0.3512478894175773,NA,0.3512478894175773,85.02136507051449,NA,85.02136507051449
region,Eastern Spencer Gulf,shannon_diversity,M2 fish Shannon diversity,period_split,Bloom 2026-03,0.18984179977469698,NA,0.18984179977469698,0.3512478894175773,NA,0.3512478894175773,85.02136507051449,NA,85.02136507051449
region,Eastern Spencer Gulf,shannon_diversity,M2 invertebrate Shannon diversity,period,Bloom,1.2605815780588339,NA,1.2605815780588339,0.9004301911318284,NA,0.9004301911318284,-28.570256236934824,NA,-28.570256236934824
region,Eastern Spencer Gulf,shannon_diversity,M2 invertebrate Shannon diversity,period_split,Bloom 2026-03,1.2605815780588339,NA,1.2605815780588339,0.9004301911318284,NA,0.9004301911318284,-28.570256236934824,NA,-28.570256236934824
region,Eastern Spencer Gulf,species_richness,M1 fish species richness,period,Bloom,6.7272727272727275,NA,6.7272727272727275,3.0833333333333335,NA,3.0833333333333335,-54.16666666666667,NA,-54.16666666666667
region,Eastern Spencer Gulf,species_richness,M1 fish species richness,period_split,Bloom 2026-03,6.7272727272727275,NA,6.7272727272727275,3.0833333333333335,NA,3.0833333333333335,-54.16666666666667,NA,-54.16666666666667
region,Eastern Spencer Gulf,species_richness,M2 fish species richness,period,Bloom,0.9,NA,0.9,1.2916666666666667,NA,1.2916666666666667,43.51851851851853,NA,43.51851851851853
region,Eastern Spencer Gulf,species_richness,M2 fish species richness,period_split,Bloom 2026-03,0.9,NA,0.9,1.2916666666666667,NA,1.2916666666666667,43.51851851851853,NA,43.51851851851853
region,Eastern Spencer Gulf,species_richness,M2 invertebrate species richness,period,Bloom,8.5,NA,8.5,3.4166666666666665,NA,3.4166666666666665,-59.80392156862745,NA,-59.80392156862745
region,Eastern Spencer Gulf,species_richness,M2 invertebrate species richness,period_split,Bloom 2026-03,8.5,NA,8.5,3.4166666666666665,NA,3.4166666666666665,-59.80392156862745,NA,-59.80392156862745
region,Eastern Spencer Gulf,total_abundance,M1 fish total abundance,period,Bloom,22.545454545454547,NA,22.545454545454547,9.791666666666666,NA,9.791666666666666,-56.56922043010753,NA,-56.56922043010753
region,Eastern Spencer Gulf,total_abundance,M1 fish total abundance,period_split,Bloom 2026-03,22.545454545454547,NA,22.545454545454547,9.791666666666666,NA,9.791666666666666,-56.56922043010753,NA,-56.56922043010753
region,Eastern Spencer Gulf,total_abundance,M2 fish total abundance,period,Bloom,1.8666666666666667,NA,1.8666666666666667,2.4166666666666665,NA,2.4166666666666665,29.464285714285694,NA,29.464285714285694
region,Eastern Spencer Gulf,total_abundance,M2 fish total abundance,period_split,Bloom 2026-03,1.8666666666666667,NA,1.8666666666666667,2.4166666666666665,NA,2.4166666666666665,29.464285714285694,NA,29.464285714285694
region,Eastern Spencer Gulf,total_abundance,M2 invertebrate total abundance,period,Bloom,51.43333333333333,NA,51.43333333333333,7.708333333333333,NA,7.708333333333333,-85.01296176279973,NA,-85.01296176279973
region,Eastern Spencer Gulf,total_abundance,M2 invertebrate total abundance,period_split,Bloom 2026-03,51.43333333333333,NA,51.43333333333333,7.708333333333333,NA,7.708333333333333,-85.01296176279973,NA,-85.01296176279973
region,Fleurieu,b20,M1 fish B20 biomass,period,Bloom,3.7281181902916267,5.249626329024864,4.37965509128383,1.3949436112064049,6.887070995713915,3.12394667669951,-62.58317091880375,31.191642301009495,-28.671399651615673
region,Fleurieu,b20,M1 fish B20 biomass,period_split,Bloom 2026-01,3.7281181902916267,5.249626329024864,4.37965509128383,1.4411383211498185,6.887070995713915,3.221539387834235,-61.34408171654323,31.191642301009495,-26.44308008990066
region,Fleurieu,b20,M1 fish B20 biomass,period_split,Bloom 2026-05,3.7281181902916267,NA,4.37965509128383,0.5865361871966663,NA,0.5865361871966663,-84.26723195836274,NA,-86.60770825620581
region,Fleurieu,b20,M2 fish B20 biomass,period,Bloom,0.06913943168586541,0.10052339894641601,0.08253932781958365,0.026858246711886042,0.02288706687998775,0.025633490315132363,-61.153503786498675,-77.23210006837543,-68.94390711399706
region,Fleurieu,b20,M2 fish B20 biomass,period_split,Bloom 2026-01,0.06913943168586541,0.10052339894641601,0.08253932781958365,0.02839300366685096,0.02288706687998775,0.02662896566717634,-58.93370400287002,-77.23210006837543,-67.73784525434647
region,Fleurieu,b20,M2 fish B20 biomass,period_split,Bloom 2026-05,0.06913943168586541,NA,0.08253932781958365,0,NA,0,-100,NA,-100
region,Fleurieu,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period,Bloom,1.0130434782608695,1.1443148688046647,1.0691158156911582,5.02027027027027,5.6911764705882355,5.231481481481482,395.56315972624986,397.34357437242414,389.3278543540629
region,Fleurieu,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period_split,Bloom 2026-01,1.0130434782608695,1.1443148688046647,1.0691158156911582,5.164285714285715,5.6911764705882355,5.336538461538462,409.779276517474,397.34357437242414,399.15438376416824
region,Fleurieu,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period_split,Bloom 2026-05,1.0130434782608695,NA,1.0691158156911582,2.5,NA,2.5,146.78111587982835,NA,133.83808969132204
region,Fleurieu,invert_phylum_abundance,M2 invertebrate Chordata abundance,period,Bloom,0.01956521739130435,0.02040816326530612,0.019925280199252802,0,0,0,-100,-100,-100
region,Fleurieu,invert_phylum_abundance,M2 invertebrate Chordata abundance,period_split,Bloom 2026-01,0.01956521739130435,0.02040816326530612,0.019925280199252802,0,0,0,-100,-100,-100
region,Fleurieu,invert_phylum_abundance,M2 invertebrate Chordata abundance,period_split,Bloom 2026-05,0.01956521739130435,NA,0.019925280199252802,0,NA,0,-100,NA,-100
region,Fleurieu,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period,Bloom,0.0010869565217391304,0,6.226650062266501e-4,0,0,0,-100,NA,-100
region,Fleurieu,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period_split,Bloom 2026-01,0.0010869565217391304,0,6.226650062266501e-4,0,0,0,-100,NA,-100
region,Fleurieu,invert_phylum_abundance,M2 invertebrate Cnidaria abundance,period_split,Bloom 2026-05,0.0010869565217391304,NA,6.226650062266501e-4,0,NA,0,-100,NA,-100
region,Fleurieu,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period,Bloom,5.863043478260869,4.771137026239067,5.396637608966376,2.02027027027027,0.7941176470588235,1.6342592592592593,-65.5422942408482,-83.35579878147409,-69.7170835309753
region,Fleurieu,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period_split,Bloom 2026-01,5.863043478260869,4.771137026239067,5.396637608966376,2.0785714285714287,0.7941176470588235,1.6586538461538463,-64.54791037660893,-83.35579878147409,-69.26505045663924
region,Fleurieu,invert_phylum_abundance,M2 invertebrate Echinodermata abundance,period_split,Bloom 2026-05,5.863043478260869,NA,5.396637608966376,1,NA,1,-82.94401186503522,NA,-81.46994346371294
region,Fleurieu,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period,Bloom,6.129347826086956,19.11516034985423,11.676214196762142,4.763513513513513,12.25,7.12037037037037,-22.28351777917304,-35.91474109662167,-39.018159050688915
region,Fleurieu,invert_phylum_abundance,M2 invertebrate Mollusca abundance,period_split,Bloom 2026-01,6.129347826086956,19.11516034985423,11.676214196762142,4.45,12.25,7,-27.398474906898386,-35.91474109662167,-40.0490614334471
