"start_date_fct","response","SE","df","asymp.LCL","asymp.UCL","Status","start_date_date","Period","reporting_name","metric","model_family","family_code","family_selection_reason","1","metric_id"
"2024-12-19",27.000099148340322,9.40817642156187,Inf,13.638431834610685,53.452285633762344,"Not modelled by Status","2024-12-19","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2025-02-04",19.749814845428592,6.977440843869774,Inf,9.881907762041855,39.471648169696756,"Not modelled by Status","2025-02-04","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2025-11-13",28.166702770134137,8.000977465117243,Inf,16.141555979458833,49.150351177463165,"Not modelled by Status","2025-11-13","Bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2015-12-10",23.26946547542783,4.983349168173107,Inf,15.293064905855637,35.406115572346934,"Fished","2015-12-10","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2016-12-06",21.266423731546315,4.570051806107541,Inf,13.956462726543574,32.40511490562209,"Fished","2016-12-06","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2017-12-05",23.253938041428146,5.2408348080161105,Inf,14.950569953430863,36.16889764864707,"Fished","2017-12-05","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2018-12-11",27.46341907247514,6.004560471805144,Inf,17.891600159705515,42.15606096815466,"Fished","2018-12-11","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2021-01-21",35.03073981719375,7.405622768852092,Inf,23.14740343535672,53.01470359589006,"Fished","2021-01-21","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2025-02-27",37.654284008244495,7.975307130249018,Inf,24.861479704623015,57.02979553183585,"Fished","2025-02-27","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2025-12-10",25.533038900266398,5.456545875476426,Inf,16.795626998871345,38.81582244749343,"Fished","2025-12-10","Bloom","Rapid Head - Rapid Head Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2015-12-10",22.151108887635317,4.862166860845312,Inf,14.406443899957882,34.059177154280995,"No-take","2015-12-10","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2016-12-06",32.813000776910094,6.9431319499055135,Inf,21.673760539274745,49.677259192489494,"No-take","2016-12-06","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2017-12-05",31.483130937660487,6.674325223143607,Inf,20.779057866199583,47.70127404333369,"No-take","2017-12-05","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2018-12-11",35.2826773418877,7.449628259836537,Inf,23.325866376505484,53.36853518399743,"No-take","2018-12-11","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2021-01-21",40.41300887953029,8.513431546417442,Inf,26.742776727973382,61.07111850463265,"No-take","2021-01-21","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2025-02-27",44.78795284535164,9.624860414728483,Inf,29.392690620003705,68.24692390400797,"No-take","2025-02-27","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2025-12-10",26.98647869843206,5.74721251871138,Inf,17.77742739059842,40.965996740679834,"No-take","2025-12-10","Bloom","Rapid Head - Rapid Head Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2016-01-20",55.58333683055117,6.977343965030938,Inf,43.46040611168126,71.08786156483036,"Fished","2016-01-20","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2016-12-06",33.750000966883775,4.365053544144231,Inf,26.192907510820465,43.487442728307315,"Fished","2016-12-06","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2017-12-05",58.249998963807876,12.637296121964878,Inf,38.073986233545966,89.11760272408998,"Fished","2017-12-05","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2018-01-17",28.74999959148458,4.612148986064371,Inf,20.99355072745638,39.37220945808587,"Fished","2018-01-17","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2019-01-22",40.91666624894258,5.223095999213975,Inf,31.859769283738455,52.548201527054744,"Fished","2019-01-22","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2021-01-21",57.333331736365864,7.186561441803171,Inf,44.84475086877877,73.2997923795065,"Fished","2021-01-21","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2025-04-02",44.50000186128038,5.651858272012273,Inf,34.69369727029431,57.07809548881667,"Fished","2025-04-02","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2026-01-27",52.7499956299717,6.638574184577219,Inf,41.21913937268855,67.5065535406529,"Fished","2026-01-27","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2016-01-20",49.40000160087118,6.833352894374062,Inf,37.66889031554168,64.78449823511833,"No-take","2016-01-20","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2016-12-06",29.636364516929472,4.044260258866821,Inf,22.681282680408696,38.72418126241922,"No-take","2016-12-06","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2017-12-05",48.749996997837165,10.66983138234304,Inf,31.744867331914957,74.8644554863153,"No-take","2017-12-05","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2018-01-17",38.37500212424394,6.02437501552275,Inf,28.211155051201942,52.2006555691517,"No-take","2018-01-17","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2019-01-22",43.24999929765362,5.502305312611946,Inf,33.70508675073956,55.497926858354525,"No-take","2019-01-22","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2021-01-21",48.58333521221749,6.1402974981103355,Inf,37.92334131048242,62.239781063022214,"No-take","2021-01-21","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2025-04-02",56.90908882875364,7.453145058389729,Inf,44.025402021111255,73.56308500637799,"No-take","2025-04-02","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2026-01-27",52.54546035165194,6.908220612316786,Inf,40.60940418034495,67.98980332992345,"No-take","2026-01-27","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2016-04-19",40.185607402985966,9.739587446582119,Inf,24.99015890350371,64.6207592589781,"Fished","2016-04-19","Pre-bloom","The Pages - The Pages Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2017-06-02",51.329491708149796,12.428824734142703,Inf,31.93439211374421,82.50405110680235,"Fished","2017-06-02","Pre-bloom","The Pages - The Pages Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2018-06-26",57.715022141928245,14.56233892864378,Inf,35.1980290761743,94.63665632056804,"Fished","2018-06-26","Pre-bloom","The Pages - The Pages Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2019-06-06",41.11661464387675,9.87292216322435,Inf,25.681880539468292,65.8275782092732,"Fished","2019-06-06","Pre-bloom","The Pages - The Pages Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2021-05-20",54.46632516085049,13.270660464046756,Inf,33.78576452306693,87.80563703100722,"Fished","2021-05-20","Pre-bloom","The Pages - The Pages Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2025-04-09",22.613289195892815,6.752824619816288,Inf,12.594364789081231,40.6023532604368,"Fished","2025-04-09","Bloom","The Pages - The Pages Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2025-12-02",75.43418252137937,19.176949390608236,Inf,45.8326454158725,124.15421019311576,"Fished","2025-12-02","Bloom","The Pages - The Pages Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2026-03-01",98.01142271488884,24.225925829094844,Inf,60.37836731769621,159.10067478391633,"Fished","2026-03-01","Bloom","The Pages - The Pages Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
