"start_date_fct","response","SE","df","asymp.LCL","asymp.UCL","start_date_date","Period","reporting_name","metric","model_family","family_code","family_selection_reason","1","metric_id"
"2019-06-06",49.667020331964665,8.427153473491842,Inf,35.615755998784586,69.26184323421275,"2019-06-06","Pre-bloom","The Pages - The Pages Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2021-05-20",46.060288823039556,8.23598033584426,Inf,32.44325470211566,65.39264404700663,"2021-05-20","Pre-bloom","The Pages - The Pages Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2025-04-09",24.936803335490563,5.382470060133266,Inf,16.334794294805977,38.068686349522196,"2025-04-09","Bloom","The Pages - The Pages Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2025-12-02",78.67911830575888,14.88268415424643,Inf,54.306146931333465,113.9908464726647,"2025-12-02","Bloom","The Pages - The Pages Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2026-03-01",103.78607079550255,18.699555228554505,Inf,72.9079107350235,147.7418346318712,"2026-03-01","Bloom","The Pages - The Pages Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2017-11-28",31.31578850403576,5.154539752287197,Inf,22.68070961880404,43.23844474497573,"2017-11-28","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2018-11-27",40.79999573752876,12.996438005867892,Inf,21.853360220774647,76.17316675171513,"2018-11-27","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2021-11-23",24.12499952636252,6.175954283056343,Inf,14.607010019940764,39.844951249602275,"2021-11-23","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2025-10-30",33.40000153505278,5.348015203130349,Inf,24.403488770370416,45.71314015953282,"2025-10-30","Bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2026-01-23",43.3500005799973,6.8945415107082875,Inf,31.740292393924722,59.206214201273696,"2026-01-23","Bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2017-04-12",25.333335678215963,4.781744792021069,Inf,17.49949340134916,36.67408432153188,"2017-04-12","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2017-11-23",28.166665626437553,5.291797807970367,Inf,19.49020406892324,40.70563087518093,"2017-11-23","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2018-04-24",33.16666501284686,6.191675798348892,Inf,23.003628716288414,47.819745381975,"2018-04-24","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2018-11-29",30.33333036356504,5.681773116757605,Inf,21.012633978837506,43.788462306622286,"2018-11-29","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2019-10-22",30.00000282250959,5.621781518054456,Inf,20.77841138440038,43.314195329979285,"2019-10-22","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2020-10-28",102.83333740607353,18.72262033324485,Inf,71.97102655036328,146.92989372148926,"2020-10-28","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2025-10-24",74.66666322769038,13.656920952543446,Inf,52.17200837466995,106.86018750744714,"2025-10-24","Bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Total abundance","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"total_abundance"
"2014-09-03",8.142078777606145,1.594737154262185,Inf,5.54645981458738,11.952389278362805,"2014-09-03","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"richness"
"2015-12-10",6.455326274457475,1.26534154065306,Inf,4.396122918320352,9.479088297563468,"2015-12-10","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"richness"
"2016-02-12",11.791755574183837,2.3022219579738263,Inf,8.042478487910103,17.288886719475403,"2016-02-12","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"richness"
"2016-11-19",9.762412566759194,1.9775909499588604,Inf,6.563380779277377,14.520671941589042,"2016-11-19","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"richness"
"2019-12-07",11.393527102877588,2.2260085580899065,Inf,7.768815770310214,16.709426981150138,"2019-12-07","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"richness"
"2020-11-26",9.637203314276745,1.9542078237417724,Inf,6.476591648845216,14.340210523735353,"2020-11-26","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"richness"
"2021-11-22",9.480664906591427,2.0784863047723503,Inf,6.169163476844681,14.56972366001336,"2021-11-22","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"richness"
"2025-02-06",7.603986752381411,1.428285418856847,Inf,5.262074174322369,10.988179302477798,"2025-02-06","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"richness"
"2026-02-21",6.960160985101825,1.2343867822934316,Inf,4.916526882595762,9.853264732472466,"2026-02-21","Bloom","Aldinga - Aldinga Reef Sanctuary Zone","Species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"richness"
"2016-05-24",4.182915619559846,0.43446655474592455,Inf,3.412458847340784,5.127324273519777,"2016-05-24","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Species richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"richness"
"2017-04-05",6.268649844843376,0.5352988527169763,Inf,5.302581512249113,7.410724528511269,"2017-04-05","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Species richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"richness"
"2018-03-28",7.630041583422436,0.5965242357891105,Inf,6.546047043254524,8.893540510795248,"2018-03-28","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Species richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"richness"
"2026-03-24",5.54980117486347,0.5067977449085889,Inf,4.640312708480983,6.637546867094328,"2026-03-24","Bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Species richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"richness"
"2021-10-11",8.485403495703828,1.0761864173792672,Inf,6.6178412209105515,10.879993955943831,"2021-10-11","Pre-bloom","Boston Bay","Species richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"richness"
"2022-05-10",4.550162926841865,0.647713509517588,Inf,3.442380051510243,6.014438368512757,"2022-05-10","Pre-bloom","Boston Bay","Species richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"richness"
"2024-03-25",5.761600587553675,0.7864984386362731,Inf,4.409082593177299,7.529013264996908,"2024-03-25","Pre-bloom","Boston Bay","Species richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"richness"
"2024-11-14",7.706562727205114,0.9921298955744813,Inf,5.98795414295676,9.918430844732674,"2024-11-14","Pre-bloom","Boston Bay","Species richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"richness"
"2025-05-22",5.65693030888496,0.7694422959334895,Inf,4.333136852951053,7.385148820718027,"2025-05-22","Bloom","Boston Bay","Species richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"richness"
"2025-11-11",6.919838321337101,0.9203253866248675,Inf,5.331970708286495,8.980574915580087,"2025-11-11","Bloom","Boston Bay","Species richness","Poisson","poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",NA,"richness"
"2017-01-12",9.157192073257447,0.6180164935905756,Inf,8.022596589211037,10.452247689893559,"2017-01-12","Pre-bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Species richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"richness"
"2026-03-10",7.540630683905047,0.5605676252692121,Inf,6.518229854082728,8.723397668376952,"2026-03-10","Bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Species richness","Poisson","poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",NA,"richness"
"2015-12-10",8.931335274960345,0.7108492081662239,Inf,7.641328289813978,10.439120892120823,"2015-12-10","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"richness"
"2016-12-06",6.162742214687447,0.5201688925141299,Inf,5.223095557435689,7.271433422393089,"2016-12-06","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"richness"
"2017-12-05",10.118370550013115,0.6774634818765207,Inf,8.873999329978753,11.537235780658754,"2017-12-05","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Species richness","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"richness"
