"start_date_fct","response","SE","df","asymp.LCL","asymp.UCL","start_date_date","Period","reporting_name","metric","model_family","family_code","model_link","family_selection_reason","fixed_effect_structure","structure_reason","n_all_zero_date_status_cells","1","metric_id"
"2026-01-26",1.6840241981634265,0.3813254045372386,Inf,1.0804503018686644,2.6247736662159755,"2026-01-26","Bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.011, greater than the threshold of 1.5","Status","Status-only fixed effect used",0,"overall","large_fish"
"2021-10-12",0.8238737388314453,0.8817728220036983,Inf,0.10112057419665123,6.712461266449011,"2021-10-12","Pre-bloom","O'Sullivan","Abundance > 200 mm","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.15, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"large_fish"
"2022-12-01",0.5005505940020823,0.5361506810360759,Inf,0.06133486372474994,4.084967047130404,"2022-12-01","Pre-bloom","O'Sullivan","Abundance > 200 mm","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.15, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"large_fish"
"2023-12-01",1.0882601025196426,1.1498292528045158,Inf,0.13720621497006058,8.631606454521673,"2023-12-01","Pre-bloom","O'Sullivan","Abundance > 200 mm","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.15, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"large_fish"
"2024-12-19",0.2666051692306283,0.3069531267484916,Inf,0.027915563610537687,2.546189546882765,"2024-12-19","Pre-bloom","O'Sullivan","Abundance > 200 mm","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.15, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"large_fish"
"2025-11-13",0.4519048910811447,0.4765392033494703,Inf,0.0572064058513546,3.569845501458391,"2025-11-13","Bloom","O'Sullivan","Abundance > 200 mm","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.15, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"large_fish"
"2026-03-06",0.4011200471280219,0.4245575448620718,Inf,0.05038914681499083,3.193094195437327,"2026-03-06","Bloom","O'Sullivan","Abundance > 200 mm","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.15, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"large_fish"
"2016-11-03",2.152974123546636,1.0628975123830537,Inf,0.8181083276400157,5.665872623534804,"2016-11-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.968, greater than the threshold of 1.5","start_date_fct + Status","Additive date + Status model used because 1 observed date x Status cell(s) contained all zeros",1,NA,"large_fish"
"2025-10-13",0.23367924256658135,0.15509096075405823,Inf,0.06363334955210471,0.8581347483803016,"2025-10-13","Bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.968, greater than the threshold of 1.5","start_date_fct + Status","Additive date + Status model used because 1 observed date x Status cell(s) contained all zeros",1,NA,"large_fish"
"2017-02-03",0.905964164091227,0.25829925249169755,Inf,0.5181137596699832,1.5841522277661813,"2017-02-03","Pre-bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Abundance > 200 mm","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.16, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2025-11-14",1.7244495364300603,0.36233639506463267,Inf,1.1423480923734746,2.603169930030077,"2025-11-14","Bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Abundance > 200 mm","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.16, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2021-10-12",8.333333470528286,1.7829072517377162,Inf,5.4790486365816164,12.674544676857156,"2021-10-12","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.882, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"large_fish"
"2022-12-01",7.999998620194553,1.5090252381201275,Inf,5.527507085596076,11.578452443758943,"2022-12-01","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.882, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"large_fish"
"2023-12-01",8.999997899707967,1.862176838026494,Inf,5.999589004454471,13.50091850201878,"2023-12-01","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.882, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"large_fish"
"2024-12-19",9.249998645193346,1.6379974122894851,Inf,6.537477327179014,13.087995667741732,"2024-12-19","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.882, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"large_fish"
"2025-11-13",4.999998108898272,1.04240646230561,Inf,3.322845702138276,7.523665956832911,"2025-11-13","Bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.882, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"large_fish"
"2015-12-10",9.92877967746565,1.6404379330719907,Inf,7.182240274908772,13.725615143793982,"2015-12-10","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.592, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2016-12-06",9.03774991374446,1.5659379819200272,Inf,6.435402741629882,12.692433835570764,"2016-12-06","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.592, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2017-12-05",8.962951018983397,1.537117787274614,Inf,6.404314445899561,12.543808029309153,"2017-12-05","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.592, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2018-12-11",9.563961176039392,1.7616289275046226,Inf,6.66578301604806,13.72222185399281,"2018-12-11","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.592, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2021-01-21",8.241023198792895,1.345619057193068,Inf,5.98403862752152,11.349268878495124,"2021-01-21","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.592, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2025-02-27",9.501252889496236,1.6227362743422855,Inf,6.798335866667487,13.27880943817099,"2025-02-27","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.592, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2025-12-10",6.592981902881133,1.1040431784585871,Inf,4.748341455877455,9.154230119216587,"2025-12-10","Bloom","Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.592, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2016-01-20",16.50696690396204,1.860332197022615,Inf,13.235398441225499,20.587212208117595,"2016-01-20","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.356, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2016-12-06",8.44985296776337,1.0075845743798344,Inf,6.6888191167545825,10.674532220189974,"2016-12-06","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.356, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2017-12-05",11.401755209025797,2.595781118203224,Inf,7.297647380552756,17.81396319490298,"2017-12-05","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.356, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2018-01-17",11.197094861752472,1.4931978369392453,Inf,8.621695341825852,14.541795826959994,"2018-01-17","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.356, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2019-01-22",10.69090513036381,1.1936161395416587,Inf,8.589733461656795,13.306053443524872,"2019-01-22","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.356, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2021-01-21",12.299221154832017,1.3125975593798025,Inf,9.9778202099858,15.160710238502348,"2021-01-21","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.356, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2025-04-02",14.282855135569763,1.5981171938506873,Inf,11.470268448360812,17.785106925969522,"2025-04-02","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.356, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2026-01-27",16.062374948679185,1.768584714767898,Inf,12.944529126759235,19.931191506890215,"2026-01-27","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.356, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2016-04-19",9.177942729316172,3.467518203252394,Inf,4.3767618854634165,19.24587970444015,"2016-04-19","Pre-bloom","The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.928, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2017-06-02",7.031590370410337,2.6796945850246092,Inf,3.3317011759252995,14.840245426127002,"2017-06-02","Pre-bloom","The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.928, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2018-06-26",7.0982716608721415,2.7397374874716123,Inf,3.3312885283665032,15.124916422729388,"2018-06-26","Pre-bloom","The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.928, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2019-06-06",7.558537807244518,2.899030217763582,Inf,3.564221831499221,16.029163302530332,"2019-06-06","Pre-bloom","The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.928, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2021-05-20",5.79041617388078,2.217605346419999,Inf,2.7334921000712384,12.265965380279066,"2021-05-20","Pre-bloom","The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.928, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2025-04-09",3.2198607211189465,1.270566544608579,Inf,1.4857660989683132,6.977883713057937,"2025-04-09","Bloom","The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.928, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
"2025-12-02",3.393075014812564,1.3064566329679235,Inf,1.5953283131474039,7.216670049208559,"2025-12-02","Bloom","The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.928, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"large_fish"
