"start_date_fct","response","SE","df","asymp.LCL","asymp.UCL","start_date_date","Period","reporting_name","metric","model_family","family_code","model_link","family_selection_reason","fixed_effect_structure","structure_reason","n_all_zero_date_status_cells","1","metric_id"
"2016-02-12",4.752317589248127,0.868883358811183,Inf,3.049337499212016,6.4552976792842385,"2016-02-12","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2016-11-19",6.862765172920094,0.7931783690067613,Inf,5.308164136350621,8.417366209489566,"2016-11-19","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2019-12-07",4.345976944817911,0.793178360150267,Inf,2.7913759256068484,5.900577964028974,"2019-12-07","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2020-11-26",4.741855926972393,0.7931783690067672,Inf,3.187254890402909,6.2964569635418774,"2020-11-26","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2021-11-22",5.207744718594396,0.9714411350008237,Inf,3.3037550808920697,7.111734356296723,"2021-11-22","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2025-02-06",3.2682334713629384,0.6303542433962764,Inf,2.0327618568042416,4.503705085921635,"2025-02-06","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2026-02-21",2.9915464903225835,0.5608617983248698,Inf,1.8922775653014716,4.0908154153436955,"2026-02-21","Bloom","Aldinga - Aldinga Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2016-05-24",1.989881376995858,0.20794703201436476,Inf,1.5823126835557058,2.3974500704360104,"2016-05-24","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2017-04-05",2.7088600406473873,0.20794703191908834,Inf,2.301291347393973,3.1164287339008014,"2017-04-05","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2018-03-28",3.08279530933045,0.20794703191912225,Inf,2.6752266160769693,3.490364002583931,"2018-03-28","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2026-03-24",3.0220635952344472,0.20794703191912492,Inf,2.6144949019809616,3.429632288487933,"2026-03-24","Bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2021-10-11",4.812027705400204,0.48907771533057687,Inf,3.8534529977111402,5.770602413089267,"2021-10-11","Pre-bloom","Boston Bay","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2022-05-10",3.5740042983483593,0.4890777153307,Inf,2.6154295906590543,4.532579006037664,"2022-05-10","Pre-bloom","Boston Bay","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2024-03-25",1.3809218648669077,0.5386892292618571,Inf,0.32511037665402776,2.436733353079788,"2024-03-25","Pre-bloom","Boston Bay","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2024-11-14",4.2076954414368,0.5348486067990991,Inf,3.1594114349291416,5.255979447944458,"2024-11-14","Pre-bloom","Boston Bay","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2025-05-22",3.9481810236718324,0.5348486067990567,Inf,2.899897017164257,4.996465030179408,"2025-05-22","Bloom","Boston Bay","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2025-11-11",3.7373614982151473,0.5428011275689196,Inf,2.6734908374123334,4.801232159017961,"2025-11-11","Bloom","Boston Bay","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2017-01-12",5.9944272754187535,0.5061993964279785,Inf,5.002294689424002,6.986559861413505,"2017-01-12","Pre-bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2026-03-10",5.557984109679754,0.5061993964279595,Inf,4.5658515236850405,6.550116695674468,"2026-03-10","Bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2015-12-10",4.794227831151012,0.6658843075189305,Inf,3.489118570543515,6.0993370917585095,"2015-12-10","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2016-12-06",4.3831802001583515,0.5924749048530684,Inf,3.221950724902542,5.544409675414161,"2016-12-06","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2017-12-05",5.34155614918675,0.5924749048516377,Inf,4.180326673933745,6.502785624439754,"2017-12-05","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2018-12-11",5.330048061412032,0.60521775843411,Inf,4.143843052077114,6.5162530707469495,"2018-12-11","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2020-12-04",4.67996539964292,0.5924749048524984,Inf,3.5187359243882277,5.841194874897612,"2020-12-04","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2025-02-06",9.379018560873146,1.451261202411333,Inf,6.53459887198664,12.223438249759651,"2025-02-06","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2025-02-20",5.666484838536881,0.6052177584368607,Inf,4.480279829196572,6.8526898478771905,"2025-02-20","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2025-12-17",5.051087328595914,0.5924749048517581,Inf,3.889857853342673,6.212316803849155,"2025-12-17","Bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2015-11-15",6.469439804122522,0.5849749008891441,Inf,5.322910066519912,7.615969541725132,"2015-11-15","Pre-bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2025-12-04",6.037974566025199,0.6104346756922956,Inf,4.841544586753912,7.234404545296487,"2025-12-04","Bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2017-01-12",1.404985763829589,0.21190053202572737,Inf,0.9896683527542872,1.820303174904891,"2017-01-12","Pre-bloom","Cuttlefish Coast - Fairway Bank Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2026-02-16",1.6203645839746819,0.19343783560122255,Inf,1.241233392948906,1.9994957750004578,"2026-02-16","Bloom","Cuttlefish Coast - Fairway Bank Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2016-01-19",5.292017322331154,1.4387140704217996,92,2.4346069930613536,8.149427651600956,"2016-01-19","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2017-02-25",8.379779610524288,1.017324475383491,92,6.359285390065651,10.400273830982925,"2017-02-25","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2019-02-16",6.78688662045143,0.7513439189085243,92,5.294652743782771,8.27912049712009,"2019-02-16","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2020-04-10",4.7884787628901035,0.7193570352108889,92,3.3597735982552246,6.2171839275249825,"2020-04-10","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2022-03-16",8.379779610524288,1.0173244753839583,92,6.359285390064722,10.400273830983854,"2022-03-16","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2025-11-10",7.946537046084106,1.0173244753839767,92,5.926042825624503,9.967031266543708,"2025-11-10","Bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2026-04-08",6.548355184890077,1.01732447538352,92,4.527860964431381,8.568849405348773,"2026-04-08","Bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2020-10-13",3.4120502919926454,0.8052035775128404,Inf,1.8338802798446727,4.990220304140618,"2020-10-13","Pre-bloom","Glenelg","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2021-10-25",3.795045716163649,0.7906699338914857,Inf,2.245361122077672,5.344730310249625,"2021-10-25","Pre-bloom","Glenelg","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2022-12-02",3.6295552928837256,0.7775285530384627,Inf,2.1056273319767977,5.153483253790654,"2022-12-02","Pre-bloom","Glenelg","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2023-11-23",4.864406047301023,0.7775285530385168,Inf,3.34047808639399,6.388334008208057,"2023-11-23","Pre-bloom","Glenelg","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2025-10-21",1.4004924706926936,0.758890706774949,Inf,-0.08690598278835293,2.88789092417374,"2025-10-21","Bloom","Glenelg","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2026-03-20",2.441689298688722,0.7485775638806844,Inf,0.9745042338478493,3.908874363529595,"2026-03-20","Bloom","Glenelg","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2014-09-03",4.896509048785651,0.6250295140270149,Inf,3.6714737120181296,6.121544385553173,"2014-09-03","Pre-bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2015-01-07",5.1456395870314875,0.3192362733310678,Inf,4.5199479887438105,5.7713311853191644,"2015-01-07","Pre-bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2016-01-10",4.5365816291927255,0.3340923281367129,Inf,3.8817726985336307,5.19139055985182,"2016-01-10","Pre-bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2016-03-11",5.646923714251767,0.6250295140271896,Inf,4.421888377483903,6.871959051019632,"2016-03-11","Pre-bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2026-01-26",2.5447077496793518,0.3125147568325557,Inf,1.93219008165025,3.1572254177084536,"2026-01-26","Bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2015-04-28",3.0456793955014505,0.8311515960072657,Inf,1.4166522016342251,4.674706589368676,"2015-04-28","Pre-bloom","O'Sullivan","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2015-10-09",1.4501679421528095,0.8311516211346098,Inf,-0.17885930096310543,3.0791951852687243,"2015-10-09","Pre-bloom","O'Sullivan","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2021-10-12",4.267432005741755,0.6921915329829835,Inf,2.9107615306915386,5.624102480791971,"2021-10-12","Pre-bloom","O'Sullivan","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2022-12-01",3.782284606394298,0.6778427866327571,Inf,2.4537371574138263,5.11083205537477,"2022-12-01","Pre-bloom","O'Sullivan","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2023-12-01",3.4128463400351934,0.6778427866918472,Inf,2.084298890938907,4.74139378913148,"2023-12-01","Pre-bloom","O'Sullivan","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2024-12-19",2.65669896161979,0.6778427868124414,Inf,1.3281515122871432,3.9852464109524366,"2024-12-19","Pre-bloom","O'Sullivan","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2025-02-04",4.7592173461762455,0.8787398164970877,Inf,3.036918954060618,6.481515738291873,"2025-02-04","Pre-bloom","O'Sullivan","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2025-11-13",2.235391776585165,0.602891298342792,Inf,1.0537465452407002,3.41703700792963,"2025-11-13","Bloom","O'Sullivan","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2026-03-06",2.917892156222827,0.6050374166787251,Inf,1.732040610233372,4.103743702212282,"2026-03-06","Bloom","O'Sullivan","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2014-09-03",1.5880702630819046,0.13532074899596322,Inf,1.322846468688832,1.8532940574749772,"2014-09-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2016-03-11",1.7469066411023497,0.14405993817005727,Inf,1.4645543506739704,2.029258931530729,"2016-03-11","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2016-11-03",1.2262770061544794,0.18676037663953932,Inf,0.8602333942018467,1.5923206181071121,"2016-11-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2025-10-13",1.0655964397378541,0.15625494164726242,Inf,0.7593423817028121,1.371850497772896,"2025-10-13","Bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2017-02-03",6.878599707992376,0.908691617296696,10,4.853908611019365,8.903290804965387,"2017-02-03","Pre-bloom","Orcades Bank - Orcades Bank Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","1","Intercept-only fixed effect used",0,"overall","simpson_diversity"
"2017-02-03",4.679626852776068,0.4406614383543621,Inf,3.8159463042259016,5.543307401326235,"2017-02-03","Pre-bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2025-11-14",4.983191215640109,0.4406614383543985,Inf,4.119510667089871,5.846871764190347,"2025-11-14","Bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2015-04-28",1.299240510671649,0.4226780162564522,40,0.44497637399225853,2.1535046473510393,"2015-04-28","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2015-10-09",3.8796344485551257,0.4046833906165368,40,3.0617388069143425,4.697530090195909,"2015-10-09","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2021-10-12",3.7119295263358216,0.7009321935270935,40,2.295292719724819,5.128566332946824,"2021-10-12","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2022-12-01",4.275298622653158,0.7009321935270691,40,2.858661816042204,5.691935429264111,"2022-12-01","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2023-12-01",2.6916181334021587,0.7009321935272486,40,1.2749813267908425,4.108254940013475,"2023-12-01","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2024-12-19",5.22275096241945,0.70093219352730185,40,3.8061141558080265,6.639387769030874,"2024-12-19","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2025-02-04",4.334784076435738,0.7009321935269346,40,2.918147269825056,5.7514208830464195,"2025-02-04","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2025-11-13",4.399985792951147,0.5723087394786962,40,3.2433066839335494,5.556664901968744,"2025-11-13","Bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2015-12-10",5.250555116598683,0.42169422702606446,Inf,4.42404961913914,6.077060614058226,"2015-12-10","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2016-12-06",5.00064708049338,0.4121444141845407,Inf,4.192858872262321,5.808435288724438,"2016-12-06","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2017-12-05",5.003266113692742,0.4306714065040621,Inf,4.159165667773571,5.847366559611913,"2017-12-05","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2018-12-11",5.174550038177258,0.4207741434068958,Inf,4.349847871474051,5.999252204880465,"2018-12-11","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2021-01-21",7.047589618450514,0.41214441418444303,Inf,6.239801410219647,7.855377826681382,"2021-01-21","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2025-02-27",6.816476027508987,0.420630299942343,Inf,5.992055788815715,7.640896266202259,"2025-02-27","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2025-12-10",4.671108399796118,0.41214441418453013,Inf,3.8633201915650806,5.478896608027156,"2025-12-10","Bloom","Rapid Head - Rapid Head Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2016-01-20",6.9721175317992,0.5495852515089151,Inf,5.894950232407339,8.049284831191061,"2016-01-20","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2016-12-06",5.820098042029771,0.5361225620063793,Inf,4.769317129197926,6.870878954861617,"2016-12-06","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2017-12-05",5.805505127048508,0.912747943973135,Inf,4.016552029898181,7.594458224198835,"2017-12-05","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
