reporting_name,period,scientific,family,genus,species,common_name,display_name,n_deployments,n_deployments_present,occurrence_percent,occurrence_se,average_abundance,abundance_se
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Chironemidae Chironemus georgianus,Chironemidae,Chironemus,georgianus,Western kelpfish,<i>Chironemus georgianus</i><br>(Western kelpfish),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Chironemidae Chironemus maculosus,Chironemidae,Chironemus,maculosus,Silver spot,<i>Chironemus maculosus</i><br>(Silver spot),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Clupeidae Hyperlophus vittatus,Clupeidae,Hyperlophus,vittatus,Sandy sprat,<i>Hyperlophus vittatus</i><br>(Sandy sprat),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Conidae Conidae spp,Conidae,Conidae,spp,Conidae Conidae spp,<i>Conidae spp</i><br>(Conidae Conidae spp),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Dasyatidae Bathytoshia brevicaudata,Dasyatidae,Bathytoshia,brevicaudata,Smooth ray,<i>Bathytoshia brevicaudata</i><br>(Smooth ray),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Delphinidae Tursiops aduncus,Delphinidae,Tursiops,aduncus,Indo-pacific bottlenose dolphin,<i>Tursiops aduncus</i><br>(Indo-pacific bottlenose dolphin),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Delphinidae Tursiops spp,Delphinidae,Tursiops,spp,Bottlenose dolphin,<i>Tursiops spp</i><br>(Bottlenose dolphin),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Dinolestidae Dinolestes lewini,Dinolestidae,Dinolestes,lewini,Longfin pike,<i>Dinolestes lewini</i><br>(Longfin pike),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Diodontidae Allomycterus pilatus,Diodontidae,Allomycterus,pilatus,Australian Burrfish,<i>Allomycterus pilatus</i><br>(Australian Burrfish),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Diodontidae Diodon nicthemerus,Diodontidae,Diodon,nicthemerus,Globefish,<i>Diodon nicthemerus</i><br>(Globefish),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Diogenidae Diogenes spp,Diogenidae,Diogenes,spp,Diogenidae Diogenes spp,<i>Diogenes spp</i><br>(Diogenidae Diogenes spp),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Diogenidae Diogenidae spp,Diogenidae,Diogenidae,spp,Hermit crab,<i>Diogenidae spp</i><br>(Hermit crab),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Diogenidae Paguristes frontalis,Diogenidae,Paguristes,frontalis,Common hermit crab,<i>Paguristes frontalis</i><br>(Common hermit crab),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Dromiidae Austrodromidia octodentata,Dromiidae,Austrodromidia,octodentata,Sponge crab,<i>Austrodromidia octodentata</i><br>(Sponge crab),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Engraulidae Engraulis australis,Engraulidae,Engraulis,australis,Anchovy,<i>Engraulis australis</i><br>(Anchovy),12,1,8.333333333333334,7.9785592313028175,1,1
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Enoplosidae Enoplosus armatus,Enoplosidae,Enoplosus,armatus,Old wife,<i>Enoplosus armatus</i><br>(Old wife),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Fasciolariidae Australaria australasia,Fasciolariidae,Australaria,australasia,Tulip shell,<i>Australaria australasia</i><br>(Tulip shell),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Gastropteridae Sagaminopteron ornatum,Gastropteridae,Sagaminopteron,ornatum,Batwing seaslug,<i>Sagaminopteron ornatum</i><br>(Batwing seaslug),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Gempylidae Thyrsites atun,Gempylidae,Thyrsites,atun,Barracouta,<i>Thyrsites atun</i><br>(Barracouta),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Gerreidae Parequula elongata,Gerreidae,Parequula,elongata,a silverbiddy,<i>Parequula elongata</i><br>(a silverbiddy),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Gerreidae Parequula melbournensis,Gerreidae,Parequula,melbournensis,Silverbelly,<i>Parequula melbournensis</i><br>(Silverbelly),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Girellidae Girella zebra,Girellidae,Girella,zebra,Zebra fish,<i>Girella zebra</i><br>(Zebra fish),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Gobiesocidae Gobiesocidae spp,Gobiesocidae,Gobiesocidae,spp,Clingfish,<i>Gobiesocidae spp</i><br>(Clingfish),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Gobiidae Gobiidae spp,Gobiidae,Gobiidae,spp,Goby,<i>Gobiidae spp</i><br>(Goby),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Gobiidae Nesogobius pulchellus,Gobiidae,Nesogobius,pulchellus,Sailfin Goby,<i>Nesogobius pulchellus</i><br>(Sailfin Goby),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Gobiidae Nesogobius spp,Gobiidae,Nesogobius,spp,Gobiidae Nesogobius spp,<i>Nesogobius spp</i><br>(Gobiidae Nesogobius spp),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Hemiramphidae Hyporhamphus melanochir,Hemiramphidae,Hyporhamphus,melanochir,Southern garfish,<i>Hyporhamphus melanochir</i><br>(Southern garfish),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Heterodontidae Heterodontus portusjacksoni,Heterodontidae,Heterodontus,portusjacksoni,Port Jackson shark,<i>Heterodontus portusjacksoni</i><br>(Port Jackson shark),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Hexanchidae Heptranchias perlo,Hexanchidae,Heptranchias,perlo,Sharpnose Sevengill Shark,<i>Heptranchias perlo</i><br>(Sharpnose Sevengill Shark),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Hexanchidae Notorynchus cepedianus,Hexanchidae,Notorynchus,cepedianus,Sevengill shark,<i>Notorynchus cepedianus</i><br>(Sevengill shark),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Kyphosidae Kyphosus sydneyanus,Kyphosidae,Kyphosus,sydneyanus,Silver drummer,<i>Kyphosus sydneyanus</i><br>(Silver drummer),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Labridae Achoerodus gouldii,Labridae,Achoerodus,gouldii,Western blue groper,<i>Achoerodus gouldii</i><br>(Western blue groper),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Labridae Austrolabrus maculatus,Labridae,Austrolabrus,maculatus,Black-spotted wrasse,<i>Austrolabrus maculatus</i><br>(Black-spotted wrasse),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Labridae Bodianus frenchii,Labridae,Bodianus,frenchii,Foxfish,<i>Bodianus frenchii</i><br>(Foxfish),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Labridae Dotalabrus aurantiacus,Labridae,Dotalabrus,aurantiacus,Castelnau's wrasse,<i>Dotalabrus aurantiacus</i><br>(Castelnau's wrasse),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Labridae Eupetrichthys angustipes,Labridae,Eupetrichthys,angustipes,Snakeskin wrasse,<i>Eupetrichthys angustipes</i><br>(Snakeskin wrasse),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Labridae Haletta semifasciata,Labridae,Haletta,semifasciata,Blue weed whiting,<i>Haletta semifasciata</i><br>(Blue weed whiting),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Labridae Haletta spp,Labridae,Haletta,spp,Labridae Haletta spp,<i>Haletta spp</i><br>(Labridae Haletta spp),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Labridae Heteroscarus acroptilus,Labridae,Heteroscarus,acroptilus,Rainbow cale,<i>Heteroscarus acroptilus</i><br>(Rainbow cale),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Labridae Neoodax balteatus,Labridae,Neoodax,balteatus,Little weed whiting,<i>Neoodax balteatus</i><br>(Little weed whiting),12,1,8.333333333333334,7.9785592313028175,0.08333333333333333,0.08333333333333333
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Labridae Notolabrus fucicola,Labridae,Notolabrus,fucicola,Purple wrasse,<i>Notolabrus fucicola</i><br>(Purple wrasse),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Labridae Notolabrus parilus,Labridae,Notolabrus,parilus,Brownspotted wrasse,<i>Notolabrus parilus</i><br>(Brownspotted wrasse),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Labridae Notolabrus tetricus,Labridae,Notolabrus,tetricus,Bluethroat wrasse,<i>Notolabrus tetricus</i><br>(Bluethroat wrasse),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Labridae Olisthops cyanomelas,Labridae,Olisthops,cyanomelas,Herring cale,<i>Olisthops cyanomelas</i><br>(Herring cale),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Labridae Ophthalmolepis lineolatus,Labridae,Ophthalmolepis,lineolatus,Maori wrasse,<i>Ophthalmolepis lineolatus</i><br>(Maori wrasse),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Labridae Pictilabrus laticlavius,Labridae,Pictilabrus,laticlavius,Senator wrasse,<i>Pictilabrus laticlavius</i><br>(Senator wrasse),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Labridae Siphonognathus attenuatus,Labridae,Siphonognathus,attenuatus,Slender weed whiting,<i>Siphonognathus attenuatus</i><br>(Slender weed whiting),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Labridae Siphonognathus beddomei,Labridae,Siphonognathus,beddomei,Pencil weed whiting,<i>Siphonognathus beddomei</i><br>(Pencil weed whiting),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Labridae Siphonognathus caninis,Labridae,Siphonognathus,caninis,Sharpnose weed whiting,<i>Siphonognathus caninis</i><br>(Sharpnose weed whiting),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Labridae Siphonognathus radiatus,Labridae,Siphonognathus,radiatus,Longray weed whiting,<i>Siphonognathus radiatus</i><br>(Longray weed whiting),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Labridae Siphonognathus spp,Labridae,Siphonognathus,spp,Labridae Siphonognathus spp,<i>Siphonognathus spp</i><br>(Labridae Siphonognathus spp),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Labridae Siphonognathus tanyourus,Labridae,Siphonognathus,tanyourus,Longtail weed whiting,<i>Siphonognathus tanyourus</i><br>(Longtail weed whiting),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Lamnidae Carcharodon carcharias,Lamnidae,Carcharodon,carcharias,White shark,<i>Carcharodon carcharias</i><br>(White shark),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Loliginidae Sepioteuthis australis,Loliginidae,Sepioteuthis,australis,Southern calamari,<i>Sepioteuthis australis</i><br>(Southern calamari),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Majidae Leptomithrax gaimardii,Majidae,Leptomithrax,gaimardii,Spider crab,<i>Leptomithrax gaimardii</i><br>(Spider crab),12,3,25,12.5,0.25,0.1305582419667734
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Majidae Naxia aurita,Majidae,Naxia,aurita,Decorator crab,<i>Naxia aurita</i><br>(Decorator crab),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Microcanthidae Neatypus obliquus,Microcanthidae,Neatypus,obliquus,Footballer sweep,<i>Neatypus obliquus</i><br>(Footballer sweep),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Microcanthidae Tilodon sexfasciatus,Microcanthidae,Tilodon,sexfasciatus,Moonlighter,<i>Tilodon sexfasciatus</i><br>(Moonlighter),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Monacanthidae Acanthaluteres brownii,Monacanthidae,Acanthaluteres,brownii,Spiny-tailed leatherjacket,<i>Acanthaluteres brownii</i><br>(Spiny-tailed leatherjacket),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Monacanthidae Acanthaluteres spilomelanurus,Monacanthidae,Acanthaluteres,spilomelanurus,Bridled leatherjacket,<i>Acanthaluteres spilomelanurus</i><br>(Bridled leatherjacket),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Monacanthidae Acanthaluteres vittiger,Monacanthidae,Acanthaluteres,vittiger,Toothbrush leatherjacket,<i>Acanthaluteres vittiger</i><br>(Toothbrush leatherjacket),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Monacanthidae Brachaluteres jacksonianus,Monacanthidae,Brachaluteres,jacksonianus,Southern Pygmy leatherjacket,<i>Brachaluteres jacksonianus</i><br>(Southern Pygmy leatherjacket),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Monacanthidae Eubalichthys cyanoura,Monacanthidae,Eubalichthys,cyanoura,Bluetail leatherjacket,<i>Eubalichthys cyanoura</i><br>(Bluetail leatherjacket),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Monacanthidae Eubalichthys gunnii,Monacanthidae,Eubalichthys,gunnii,Gunn's leatherjacket,<i>Eubalichthys gunnii</i><br>(Gunn's leatherjacket),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Monacanthidae Eubalichthys mosaicus,Monacanthidae,Eubalichthys,mosaicus,Mosaic leatherjacket,<i>Eubalichthys mosaicus</i><br>(Mosaic leatherjacket),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Monacanthidae Meuschenia australis,Monacanthidae,Meuschenia,australis,Southern leatherjacket,<i>Meuschenia australis</i><br>(Southern leatherjacket),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Monacanthidae Meuschenia flavolineata,Monacanthidae,Meuschenia,flavolineata,Yellow-striped leatherjacket,<i>Meuschenia flavolineata</i><br>(Yellow-striped leatherjacket),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Monacanthidae Meuschenia freycineti,Monacanthidae,Meuschenia,freycineti,Six-spined leatherjacket,<i>Meuschenia freycineti</i><br>(Six-spined leatherjacket),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Monacanthidae Meuschenia galii,Monacanthidae,Meuschenia,galii,Blue-lined leatherjacket,<i>Meuschenia galii</i><br>(Blue-lined leatherjacket),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Monacanthidae Meuschenia hippocrepis,Monacanthidae,Meuschenia,hippocrepis,Horseshoe leatherjacket,<i>Meuschenia hippocrepis</i><br>(Horseshoe leatherjacket),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Monacanthidae Meuschenia scabra,Monacanthidae,Meuschenia,scabra,Velvet Leatherjacket,<i>Meuschenia scabra</i><br>(Velvet Leatherjacket),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Monacanthidae Meuschenia venusta,Monacanthidae,Meuschenia,venusta,Stars and stripes leatherjacket,<i>Meuschenia venusta</i><br>(Stars and stripes leatherjacket),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Monacanthidae Monacanthidae juvenile,Monacanthidae,Monacanthidae,juvenile,Leatherjacket juvenile,<i>Monacanthidae juvenile</i><br>(Leatherjacket juvenile),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Monacanthidae Monacanthidae spp,Monacanthidae,Monacanthidae,spp,Leatherjacket,<i>Monacanthidae spp</i><br>(Leatherjacket),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Monacanthidae Nelusetta ayraud,Monacanthidae,Nelusetta,ayraud,Oceanjacket,<i>Nelusetta ayraud</i><br>(Oceanjacket),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Monacanthidae Scobinichthys granulatus,Monacanthidae,Scobinichthys,granulatus,Rough leatherjackets,<i>Scobinichthys granulatus</i><br>(Rough leatherjackets),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Monacanthidae Thamnaconus degeni,Monacanthidae,Thamnaconus,degeni,Bluefin leatherjacket,<i>Thamnaconus degeni</i><br>(Bluefin leatherjacket),12,12,100,0,51.916666666666664,8.126330504892568
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Moridae Lotella rhacina,Moridae,Lotella,rhacina,Rock cod,<i>Lotella rhacina</i><br>(Rock cod),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Moridae Pseudophycis barbata,Moridae,Pseudophycis,barbata,Bearded cod,<i>Pseudophycis barbata</i><br>(Bearded cod),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Moridae Pseudophycis palmata,Moridae,Pseudophycis,palmata,Red Cod,<i>Pseudophycis palmata</i><br>(Red Cod),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Mullidae Upeneichthys vlamingii,Mullidae,Upeneichthys,vlamingii,Goatfish,<i>Upeneichthys vlamingii</i><br>(Goatfish),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Myliobatidae Myliobatis tenuicaudatus,Myliobatidae,Myliobatis,tenuicaudatus,Southern eagle ray,<i>Myliobatis tenuicaudatus</i><br>(Southern eagle ray),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Neosebastidae Maxillicosta scabriceps,Neosebastidae,Maxillicosta,scabriceps,Little Gurnard Perch,<i>Maxillicosta scabriceps</i><br>(Little Gurnard Perch),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Neosebastidae Neosebastes bougainvillii,Neosebastidae,Neosebastes,bougainvillii,Gulf gurnard perch,<i>Neosebastes bougainvillii</i><br>(Gulf gurnard perch),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Neosebastidae Neosebastes pandus,Neosebastidae,Neosebastes,pandus,Bighead gurnard perch,<i>Neosebastes pandus</i><br>(Bighead gurnard perch),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Neosebastidae Neosebastes scorpaenoides,Neosebastidae,Neosebastes,scorpaenoides,Common gurnard perch,<i>Neosebastes scorpaenoides</i><br>(Common gurnard perch),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Notocheiridae Iso rhothophilus,Notocheiridae,Iso,rhothophilus,Surf sardine,<i>Iso rhothophilus</i><br>(Surf sardine),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Octopodidae Hapalochlaena spp,Octopodidae,Hapalochlaena,spp,Blue-ringed octopuses,<i>Hapalochlaena spp</i><br>(Blue-ringed octopuses),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Octopodidae Macroctopus maorum,Octopodidae,Macroctopus,maorum,Maori octopus,<i>Macroctopus maorum</i><br>(Maori octopus),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Octopodidae Octopodidae spp,Octopodidae,Octopodidae,spp,Octopus,<i>Octopodidae spp</i><br>(Octopus),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Octopodidae Octopus bunurong,Octopodidae,Octopus,bunurong,Octopodidae Octopus bunurong,<i>Octopus bunurong</i><br>(Octopodidae Octopus bunurong),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Octopodidae Octopus spp,Octopodidae,Octopus,spp,Octopus,<i>Octopus spp</i><br>(Octopus),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Ommastrephidae Nototodarus gouldi,Ommastrephidae,Nototodarus,gouldi,Gould's squid,<i>Nototodarus gouldi</i><br>(Gould's squid),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Ophidiidae Genypterus tigerinus,Ophidiidae,Genypterus,tigerinus,Rock ling,<i>Genypterus tigerinus</i><br>(Rock ling),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Ophionereididae Ophionereis schayeri,Ophionereididae,Ophionereis,schayeri,A brittlestar,<i>Ophionereis schayeri</i><br>(A brittlestar),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Orectolobidae Sutorectus tentaculatus,Orectolobidae,Sutorectus,tentaculatus,Cobbler wobbegong,<i>Sutorectus tentaculatus</i><br>(Cobbler wobbegong),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Otariidae Arctocephalus forsteri,Otariidae,Arctocephalus,forsteri,New zealand fur-seal,<i>Arctocephalus forsteri</i><br>(New zealand fur-seal),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Otariidae Neophoca cinerea,Otariidae,Neophoca,cinerea,Australian sealion,<i>Neophoca cinerea</i><br>(Australian sealion),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Ovalipidae Nectocarcinus integrifrons,Ovalipidae,Nectocarcinus,integrifrons,Rough rock crab,<i>Nectocarcinus integrifrons</i><br>(Rough rock crab),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Ovalipidae Ovalipes australiensis,Ovalipidae,Ovalipes,australiensis,Sand crab,<i>Ovalipes australiensis</i><br>(Sand crab),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Ovalipidae Ovalipidae spp,Ovalipidae,Ovalipidae,spp,Ovalipidae Ovalipidae spp,<i>Ovalipidae spp</i><br>(Ovalipidae Ovalipidae spp),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Oziidae Ozius truncatus,Oziidae,Ozius,truncatus,Reef crab,<i>Ozius truncatus</i><br>(Reef crab),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Palinuridae Jasus edwardsii,Palinuridae,Jasus,edwardsii,Southern rock lobster,<i>Jasus edwardsii</i><br>(Southern rock lobster),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Paralichthyidae Pseudorhombus arsius,Paralichthyidae,Pseudorhombus,arsius,Largetooth flounder,<i>Pseudorhombus arsius</i><br>(Largetooth flounder),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Parascylliidae Parascyllium ferrugineum,Parascylliidae,Parascyllium,ferrugineum,Rusty carpetshark,<i>Parascyllium ferrugineum</i><br>(Rusty carpetshark),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Parascylliidae Parascyllium variolatum,Parascylliidae,Parascyllium,variolatum,Varied carpetshark,<i>Parascyllium variolatum</i><br>(Varied carpetshark),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Pectinidae Equichlamys bifrons,Pectinidae,Equichlamys,bifrons,Queen scallop,<i>Equichlamys bifrons</i><br>(Queen scallop),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Pectinidae Pecten fumatus,Pectinidae,Pecten,fumatus,Commercial scallop,<i>Pecten fumatus</i><br>(Commercial scallop),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Pectinidae Pectinidae spp,Pectinidae,Pectinidae,spp,Scallop,<i>Pectinidae spp</i><br>(Scallop),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Pempherididae Parapriacanthus elongatus,Pempherididae,Parapriacanthus,elongatus,Elongate bullseye,<i>Parapriacanthus elongatus</i><br>(Elongate bullseye),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Pempherididae Pempheris klunzingeri,Pempherididae,Pempheris,klunzingeri,Rough bullseye,<i>Pempheris klunzingeri</i><br>(Rough bullseye),12,0,0,0,0,0
Windara Reef - Windara Shell fish Reef Sanctuary Zone,Bloom 2025-10,Pempherididae Pempheris multiradiata,Pempherididae,Pempheris,multiradiata,Bigscale bullseye,<i>Pempheris multiradiata</i><br>(Bigscale bullseye),12,0,0,0,0,0
